#name	chrom	txStart	txEnd	name2
NM_135098	chr2L	5553896	5555137	CG14017
NM_135097	chr2L	5552842	5553850	CG14013
NM_135096	chr2L	5551837	5552756	CG18269
NM_135095	chr2L	5549708	5550835	CG14014
NM_135094	chr2L	5547202	5549614	Oscillin
NM_135093	chr2L	5536849	5539196	CG14015
NM_135102	chr2L	5601722	5617946	DIP-eta
NM_135092	chr2L	5535860	5536758	tomb
NM_135101	chr2L	5596832	5598636	CG18266
NM_135091	chr2L	5525904	5535958	Cap-D3
NM_135100	chr2L	5587148	5588414	CG7251
NM_135090	chr2L	5530619	5532223	CG7277
NM_135088	chr2L	5524138	5525809	CG6907
NM_135087	chr2L	5521280	5523898	Vps52
NM_135086	chr2L	5520259	5521382	cl
NM_135085	chr2L	5518892	5519896	CG7382
NM_135084	chr2L	5517736	5518949	CG14020
NM_078761	chr2L	5559341	5563502	GluRIIB
NM_078760	chr2L	5555071	5558994	GluRIIA
NM_057268	chr2L	5542541	5546642	Lam
NM_001298699	chr2L	5524297	5525809	CG6907
NM_001298703	chr2L	5621540	5623762	Cyp6a16
NM_001298702	chr2L	5620614	5623762	Cyp6a16
NM_001298701	chr2L	5587114	5588414	CG7251
NM_001298700	chr2L	5542479	5546642	Lam
NM_001258969	chr2L	5547289	5549614	Oscillin
NM_001258968	chr2L	5547202	5549419	Oscillin
NM_001258967	chr2L	5547202	5549279	Oscillin
NM_001258966	chr2L	5547202	5549614	Oscillin
NM_001258965	chr2L	5547085	5549614	Oscillin
NM_001258964	chr2L	5542778	5546642	Lam
NM_001258963	chr2L	5543099	5546642	Lam
NM_001201772	chr2L	5602375	5617946	DIP-eta
NR_124095	chr2L	5631623	5632660	CR44822
NR_124094	chr2L	5619793	5620280	CR44796
NR_124093	chr2L	5615229	5615661	CR44795
NR_124092	chr2L	5564810	5565755	CR44794
NR_124091	chr2L	5525737	5526943	CR44793
NR_001620	chr2L	5565618	5565766	snRNA:U4:25F
NM_001038789	chr2L	5716700	5718067	CG34011
NM_001103620	chr2L	5715348	5716680	CG14007
NM_001169419	chr2L	5718120	5720899	CG11149
NM_001169418	chr2L	5718120	5720540	CG11149
NM_001273175	chr2L	5726414	5728811	CG14006
NM_001273174	chr2L	5724655	5762420	CG11030
NM_001273173	chr2L	5718120	5720540	CG11149
NM_164659	chr2L	5762552	5766142	obst-E
NM_164658	chr2L	5733674	5740954	CG11147
NM_164657	chr2L	5718120	5720540	CG11149
NM_164655	chr2L	5662848	5670838	Hsp60C
NM_164654	chr2L	5662848	5670838	Hsp60C
NM_135113	chr2L	5763459	5766142	obst-E
NM_135112	chr2L	5724655	5760047	CG11030
NM_135111	chr2L	5746156	5747961	CG11029
NM_135110	chr2L	5733674	5741244	CG11147
NM_135109	chr2L	5727220	5728811	CG14006
NM_135108	chr2L	5718120	5720899	CG11149
NM_135106	chr2L	5708390	5713791	CG7236
NM_135105	chr2L	5678581	5679223	CG12511
NM_135104	chr2L	5662848	5670838	Hsp60C
NM_079986	chr2L	5721050	5723791	sip1
NM_001298707	chr2L	5721050	5723944	sip1
NM_001298706	chr2L	5706373	5713648	CG7236
NM_001298705	chr2L	5709949	5713648	CG7236
NM_001298704	chr2L	5678581	5679499	CG12511
NM_001258970	chr2L	5678581	5679223	CG12511
NM_001201773	chr2L	5711902	5713648	CG7236
NR_124099	chr2L	5690780	5691421	CR44820
NR_124098	chr2L	5690529	5691421	CR44820
NR_124097	chr2L	5690528	5691770	CR44819
NR_124096	chr2L	5661901	5662232	CR44821
NR_124100	chr2L	5715677	5716426	CR44818
NR_047898	chr2L	5641062	5641155	mir-960
NR_047906	chr2L	5642101	5642201	mir-964
NR_047896	chr2L	5640939	5641036	mir-959
NR_047904	chr2L	5641989	5642076	mir-963
NR_047902	chr2L	5641297	5641389	mir-962
NR_047900	chr2L	5641190	5641279	mir-961
NM_001103622	chr2L	5824793	5856767	TrissinR
NM_001169421	chr2L	5884349	5884774	Sfp26Ac
NM_001273178	chr2L	5800516	5801975	CG14005
NM_001273177	chr2L	5767591	5773598	CG9171
NM_001273176	chr2L	5767591	5772516	CG9171
NM_001273179	chr2L	5824003	5856767	TrissinR
NM_164663	chr2L	5817889	5818443	CG31644
NM_164662	chr2L	5784030	5784893	CG31913
NM_164660	chr2L	5768252	5800173	CG9171
NM_135122	chr2L	5886001	5886609	CG9029
NM_135121	chr2L	5859768	5879498	rau
NM_135118	chr2L	5824793	5856767	TrissinR
NM_135117	chr2L	5805394	5808927	CG11034
NM_135116	chr2L	5802219	5804030	CG7239
NM_135115	chr2L	5800516	5801975	CG14005
NM_135114	chr2L	5768252	5800253	CG9171
NM_134272	chr2L	5892297	5892862	Acp26Ab
NM_057297	chr2L	5892348	5892862	Acp26Ab
NM_057296	chr2L	5892882	5893896	Acp26Aa
NM_001298717	chr2L	5892393	5892862	Acp26Ab
NM_001298716	chr2L	5886001	5886609	CG9029
NM_001298715	chr2L	5884887	5885491	CG43185
NM_001298714	chr2L	5883740	5884345	CG44574
NM_001298713	chr2L	5859768	5879498	rau
NM_001298712	chr2L	5824003	5856767	TrissinR
NM_001298711	chr2L	5817889	5818443	CG31644
NM_001298710	chr2L	5817889	5818443	CG31644
NM_001298709	chr2L	5805394	5809063	CG11034
NM_001298708	chr2L	5805394	5808927	CG11034
NM_001258972	chr2L	5884931	5885457	CG43185
NM_001258971	chr2L	5811573	5811925	CG43307
NR_124106	chr2L	5888148	5888484	CR44578
NR_124105	chr2L	5887513	5887989	CR44577
NR_124104	chr2L	5887203	5887989	CR44577
NR_124103	chr2L	5810351	5810835	CR44576
NR_124102	chr2L	5809701	5810216	CR44575
NR_124101	chr2L	5769751	5771537	CR31912
NR_073726	chr2L	5769751	5771213	CR31912
NM_001103623	chr2L	6000227	6003738	Tsp26A
NM_001169422	chr2L	5942779	5943284	Sfp26Ad
NM_001273192	chr2L	6007363	6012338	CG9098
NM_001273191	chr2L	6003573	6006827	Gal
NM_001273190	chr2L	6000227	6003738	Tsp26A
NM_001273189	chr2L	5987077	5988854	ifc
NM_001273188	chr2L	5982593	5985793	eIF-4a
NM_001273187	chr2L	5963086	5964322	psd
NM_001273186	chr2L	5959595	5960340	Vm26Aa
NM_001273185	chr2L	5949449	5955235	CG9044
NM_001273184	chr2L	5943642	5948968	Gpdh
NM_001273183	chr2L	5943642	5948843	Gpdh
NM_001273182	chr2L	5943642	5947617	Gpdh
NM_001273181	chr2L	5942622	5943304	Sfp26Ad
NM_001273180	chr2L	5925936	5939261	dsf
NM_205913	chr2L	5972114	5981018	chic
NM_164673	chr2L	6022950	6024539	CG9107
NM_164672	chr2L	6007504	6011233	CG9098
NM_164671	chr2L	5990440	5996785	lid
NM_164670	chr2L	5982362	5985579	eIF-4a
NM_164669	chr2L	5982593	5985579	eIF-4a
NM_164668	chr2L	5981763	5985579	eIF-4a
NM_164667	chr2L	5972899	5980481	chic
NM_164666	chr2L	5969858	5970651	Ucp4B
NM_164665	chr2L	5922875	5923653	CG9016
NM_144294	chr2L	5956488	5956819	CG13998
NM_135137	chr2L	6023562	6024539	CG9107
NM_135136	chr2L	6020834	6021718	CG13996
NM_135135	chr2L	6007363	6012338	CG9098
NM_135134	chr2L	6003573	6006827	Gal
NM_135133	chr2L	5969858	5971025	Ucp4B
NM_135132	chr2L	5968565	5969761	Ucp4C
NM_135131	chr2L	5965390	5967752	CG13992
NM_135130	chr2L	5963086	5964951	psd
NM_135129	chr2L	5958004	5958631	Vm26Ac
NM_135128	chr2L	5955311	5956466	CG13999
NM_135127	chr2L	5949449	5955235	CG9044
NM_135126	chr2L	5922875	5923653	CG9016
NM_135125	chr2L	5908926	5910289	CG14000
NM_135124	chr2L	5907168	5922776	bchs
NM_135123	chr2L	5903358	5904689	CG9021
NM_134304	chr2L	5972899	5980101	chic
NM_078764	chr2L	6013058	6019402	H2.0
NM_078762	chr2L	5990440	5999501	lid
NM_057792	chr2L	5925936	5938766	dsf
NM_057668	chr2L	5973202	5981018	chic
NM_057436	chr2L	5957003	5957628	Vm26Ab
NM_057435	chr2L	5959699	5960340	Vm26Aa
NM_057247	chr2L	5981763	5985559	eIF-4a
NM_057246	chr2L	5986347	5988854	ifc
NM_057219	chr2L	5943964	5947872	Gpdh
NM_057218	chr2L	5943964	5948843	Gpdh
NM_057217	chr2L	5943964	5948313	Gpdh
NM_001298720	chr2L	5989399	5999501	lid
NM_001298719	chr2L	5957003	5957639	Vm26Ab
NM_001298718	chr2L	5903177	5904689	CG9021
NM_001258982	chr2L	6000227	6003738	Tsp26A
NM_001258981	chr2L	5989462	5999501	lid
NM_001258980	chr2L	5990440	5997764	lid
NM_001258979	chr2L	5990440	5999501	lid
NM_001258978	chr2L	5981763	5985909	eIF-4a
NM_001258977	chr2L	5973006	5980101	chic
NM_001258976	chr2L	5973323	5981018	chic
NM_001258975	chr2L	5969858	5971025	Ucp4B
NM_001258974	chr2L	5965390	5967752	CG13992
NM_001201774	chr2L	5965390	5967752	CG13992
NR_124111	chr2L	5947646	5948397	CR44986
NR_124110	chr2L	5942245	5942584	CR45289
NR_124109	chr2L	5941994	5942584	CR45289
NR_124108	chr2L	5940032	5940250	CR45288
NR_124107	chr2L	5899948	5900380	CR44579
NR_073730	chr2L	6004166	6006333	CR43866
NR_073729	chr2L	5925204	5925961	CR43926
NR_073728	chr2L	5904957	5906250	CR43808
NR_073727	chr2L	5904957	5906250	CR43808
NR_047908	chr2L	5969858	5971025	CR43465
NM_001103626	chr2L	6060509	6060938	CG34180
NM_001103625	chr2L	6048051	6048706	CG34179
NM_001103624	chr2L	6046650	6048706	slmo
NM_001169423	chr2L	6072212	6073712	Kr-h2
NM_001144323	chr2L	6048680	6050474	CG12393
NM_001144322	chr2L	6046650	6048706	CG34179
NM_001144321	chr2L	6046650	6048706	slmo
NM_001273193	chr2L	6100376	6123899	stai
NM_164687	chr2L	6153839	6155141	CG31639
NM_164686	chr2L	6153903	6155072	CG31639
NM_164685	chr2L	6118511	6120522	CG31642
NM_164684	chr2L	6109666	6123899	stai
NM_164683	chr2L	6109666	6124653	stai
NM_164682	chr2L	6100376	6123899	stai
NM_164681	chr2L	6096697	6098966	CG9175
NM_164680	chr2L	6066086	6067635	CG9147
NM_164679	chr2L	6050838	6053482	CG9135
NM_164678	chr2L	6048001	6050438	CG12393
NM_164677	chr2L	6046653	6047934	slmo
NM_164676	chr2L	6041180	6045596	ade2
NM_164675	chr2L	6041180	6046050	ade2
NM_164674	chr2L	6038116	6041283	CG31643
NM_144295	chr2L	6151968	6153701	Muc26B
NM_135156	chr2L	6139381	6145010	CG13991
NM_135155	chr2L	6131022	6132484	CG9222
NM_135154	chr2L	6127871	6130651	tectonic
NM_135153	chr2L	6125878	6127653	WDR79
NM_135152	chr2L	6125131	6125911	Arpc4
NM_135151	chr2L	6096697	6098966	CG9175
NM_135149	chr2L	6069789	6070646	CG9154
NM_135148	chr2L	6069078	6069838	Pfdn1
NM_135147	chr2L	6067667	6068594	CG9150
NM_135146	chr2L	6066086	6067635	CG9147
NM_135145	chr2L	6063561	6065953	Fbw5
NM_135144	chr2L	6062988	6063671	CG13994
NM_135143	chr2L	6060841	6062757	ND-51
NM_135142	chr2L	6054301	6060169	CG13995
NM_135141	chr2L	6050838	6053482	CG9135
NM_135140	chr2L	6048182	6050438	CG12393
NM_135139	chr2L	6036996	6037902	CG9117
NM_079966	chr2L	6046653	6047934	slmo
NM_078766	chr2L	6070989	6073961	Kr-h2
NM_078765	chr2L	6034795	6036917	mtm
NM_058119	chr2L	6082602	6096498	Kr-h1
NM_058118	chr2L	6091411	6096498	Kr-h1
NM_057864	chr2L	6041180	6045967	ade2
NM_001298736	chr2L	6125878	6127775	WDR79
NM_001298735	chr2L	6091411	6096498	CG45075
NM_001298734	chr2L	6071068	6073961	Kr-h2
NM_001298733	chr2L	6069789	6070686	CG9154
NM_001298732	chr2L	6069098	6069838	Pfdn1
NM_001298731	chr2L	6065996	6067635	CG9147
NM_001298730	chr2L	6065996	6067635	CG9147
NM_001298729	chr2L	6062988	6063629	CG13994
NM_001298728	chr2L	6060841	6062720	ND-51
NM_001298727	chr2L	6050799	6053482	CG9135
NM_001298726	chr2L	6050838	6053877	CG9135
NM_001298725	chr2L	6046650	6048706	CG34179
NM_001298724	chr2L	6046515	6047934	slmo
NM_001298723	chr2L	6038116	6041187	CG31643
NM_001298722	chr2L	6034730	6037015	mtm
NM_001258983	chr2L	6120673	6124653	stai
NM_001201775	chr2L	6127871	6130651	B9d2
NR_124114	chr2L	6138866	6139309	CR44824
NR_124113	chr2L	6133257	6133674	CR45719
NR_124112	chr2L	6079763	6080128	CR44773
NR_073731	chr2L	6074250	6074796	CR43801
NR_047911	chr2L	6078452	6079736	CR9162
NR_047909	chr2L	6045626	6045713	mir-966
NM_001103627	chr2L	6179132	6209477	smal
NM_001273195	chr2L	6179132	6211114	smal
NM_164688	chr2L	6179132	6211114	smal
NM_135162	chr2L	6263556	6264490	CG13983
NM_135161	chr2L	6255858	6256715	AANATL2
NM_135157	chr2L	6160399	6161309	CG13989
NM_080269	chr2L	6225047	6226842	Ugt37b1
NM_001298738	chr2L	6255858	6256822	AANATL2
NR_124115	chr2L	6231806	6232160	CR44823
NR_073732	chr2L	6271023	6271468	CR42735
NM_001144327	chr2L	6377770	6411326	DIP-epsilon
NM_001144326	chr2L	6323766	6331750	PDZ-GEF
NM_001144325	chr2L	6323766	6331750	PDZ-GEF
NM_001273199	chr2L	6341754	6346280	Cpr
NM_001273198	chr2L	6332880	6338671	Pez
NM_001273197	chr2L	6323766	6332789	PDZ-GEF
NM_001273196	chr2L	6308376	6308751	CG43922
NM_001273201	chr2L	6346429	6348427	CG9497
NM_001273200	chr2L	6339824	6346280	Cpr
NM_164689	chr2L	6343698	6346280	Cpr
NM_135181	chr2L	6412314	6415335	CG13982
NM_135180	chr2L	6395852	6397249	CG42369
NM_135179	chr2L	6383434	6385512	CG42370
NM_135178	chr2L	6381265	6383419	CG9507
NM_135176	chr2L	6372387	6377284	slam
NM_135175	chr2L	6367881	6370190	CG9505
NM_135174	chr2L	6357004	6358318	CG9500
NM_135173	chr2L	6354955	6356672	ppk14
NM_135172	chr2L	6352323	6354331	ppk7
NM_135171	chr2L	6349392	6351034	CG9498
NM_135170	chr2L	6346547	6348154	CG9497
NM_135169	chr2L	6332880	6338426	Pez
NM_135168	chr2L	6323766	6331750	PDZ-GEF
NM_135166	chr2L	6308818	6309475	CG13984
NM_057810	chr2L	6338835	6346280	Cpr
NM_001298740	chr2L	6412314	6414418	CG13982
NM_001298739	chr2L	6373514	6377284	slam
NR_124118	chr2L	6360402	6361385	CR44778
NR_124117	chr2L	6358608	6359994	CR44777
NR_124116	chr2L	6358344	6359994	CR44777
NM_001103629	chr2L	6491060	6496988	CG31638
NM_001144328	chr2L	6445069	6447862	CG9527
NM_001273205	chr2L	6466364	6467698	CG9531
NM_001273204	chr2L	6459317	6465669	CG16947
NM_001273203	chr2L	6448805	6455929	retm
NM_001273202	chr2L	6445069	6448403	CG9527
NM_205915	chr2L	6456051	6459008	frj
NM_164693	chr2L	6527446	6536111	eya
NM_164692	chr2L	6491060	6496988	CG31638
NM_164690	chr2L	6468537	6472072	mmy
NM_135199	chr2L	6498646	6526996	CG31637
NM_135198	chr2L	6497052	6498466	CG9550
NM_135196	chr2L	6492973	6494532	CG9547
NM_135194	chr2L	6490154	6490843	CG9548
NM_135193	chr2L	6489089	6490194	epsilonCOP
NM_135192	chr2L	6487561	6488615	KFase
NM_135191	chr2L	6480928	6487576	Daxx
NM_135190	chr2L	6477181	6480466	Sec61alpha
NM_135189	chr2L	6474437	6476975	CG9536
NM_135188	chr2L	6468590	6473904	mmy
NM_135187	chr2L	6466216	6467698	CG9531
NM_135186	chr2L	6459014	6465669	CG16947
NM_135185	chr2L	6456266	6459008	frj
NM_135184	chr2L	6448805	6455929	retm
NM_135183	chr2L	6445069	6448022	CG9527
NM_135182	chr2L	6424335	6426371	Fic
NM_078768	chr2L	6527446	6546976	eya
NM_001298748	chr2L	6498646	6526919	CG31637
NM_001298747	chr2L	6487341	6488756	KFase
NM_001298746	chr2L	6480928	6487166	Daxx
NM_001298745	chr2L	6477181	6480575	Sec61alpha
NM_001298744	chr2L	6468537	6473904	mmy
NM_001298743	chr2L	6448463	6455929	retm
NM_001298742	chr2L	6426723	6448022	CG9527
NM_001258984	chr2L	6527446	6530509	eya
NM_001201777	chr2L	6474437	6476975	CG9536
NR_124121	chr2L	6551853	6552436	CR44776
NR_124120	chr2L	6507423	6508404	CR44775
NR_124119	chr2L	6480660	6480930	CR45463
NM_001103635	chr2L	6677834	6684364	Nhe3
NM_001103634	chr2L	6663967	6674780	CG34310
NM_001103633	chr2L	6673963	6674741	CG34310
NM_001103632	chr2L	6634548	6648145	CG31635
NM_001103631	chr2L	6623111	6625359	CG34345
NM_001103630	chr2L	6617133	6621700	DIP-iota
NM_001144329	chr2L	6677834	6684357	Nhe3
NM_001273218	chr2L	6677834	6684357	Nhe3
NM_001273217	chr2L	6679320	6683129	Nhe3
NM_001273216	chr2L	6676648	6677625	Nse1
NM_001273215	chr2L	6674681	6676567	cort
NM_001273214	chr2L	6671064	6673347	Spn27A
NM_001273213	chr2L	6666288	6668033	Galt
NM_001273212	chr2L	6662060	6663612	CG13771
NM_001273211	chr2L	6634548	6649114	CG31635
NM_001273210	chr2L	6632797	6649114	CG31635
NM_001273209	chr2L	6635544	6648145	CG31635
NM_001273208	chr2L	6635544	6648145	CG31635
NM_001273207	chr2L	6635544	6649114	CG31635
NM_001273206	chr2L	6632797	6648145	CG31635
NM_001316381	chr2L	6673963	6674741	CG34310
NM_205916	chr2L	6560130	6561660	CG9596
NM_164699	chr2L	6656458	6657879	CG31636
NM_164698	chr2L	6654759	6656321	CG31633
NM_164697	chr2L	6649387	6654416	Tango1
NM_164696	chr2L	6635544	6649114	CG31635
NM_164695	chr2L	6611686	6617117	CG11050
NM_164694	chr2L	6611405	6617117	CG11050
NM_164701	chr2L	6677834	6684357	Nhe3
NM_143767	chr2L	6671778	6673347	Spn27A
NM_135220	chr2L	6677834	6684357	Nhe3
NM_135219	chr2L	6676738	6677625	Nse1
NM_135218	chr2L	6666263	6668033	Galt
NM_135217	chr2L	6662060	6663612	CG13771
NM_135216	chr2L	6658516	6662033	CG11070
NM_135214	chr2L	6649387	6654574	Tango1
NM_135211	chr2L	6625137	6632407	Oatp26F
NM_135208	chr2L	6611010	6617117	CG11050
NM_135207	chr2L	6568399	6601068	CG11319
NM_135206	chr2L	6564362	6566181	CG13766
NM_135205	chr2L	6562324	6564396	Ent2
NM_135204	chr2L	6560130	6562289	CG9596
NM_135203	chr2L	6559430	6560133	COX5BL
NM_135202	chr2L	6557799	6559308	COX5B
NM_135201	chr2L	6555716	6557502	IFT52
NM_078770	chr2L	6674681	6676635	cort
NM_078769	chr2L	6663967	6674780	cup
NM_001298758	chr2L	6663663	6674780	cup
NM_001298757	chr2L	6663663	6674780	CG34310
NM_001298756	chr2L	6656458	6658152	CG31636
NM_001298755	chr2L	6649387	6654574	Tango1
NM_001298754	chr2L	6568399	6601068	CG11319
NM_001298753	chr2L	6571953	6601068	CG11319
NM_001298752	chr2L	6564111	6566181	CG13766
NM_001298751	chr2L	6562324	6564709	Ent2
NM_001298750	chr2L	6559425	6561660	CG9596
NM_001298749	chr2L	6557799	6559149	COX5B
NR_124122	chr2L	6619079	6619446	CR44913
NM_001042876	chr2L	6720395	6723359	homer
NM_001169425	chr2L	6769836	6770968	CG11321
NM_001144331	chr2L	6686790	6689393	Tsp
NM_001144330	chr2L	6686790	6709086	Tsp
NM_001273236	chr2L	6804323	6805792	CG17375
NM_001273235	chr2L	6789769	6798194	nrv2
NM_001273234	chr2L	6778823	6786861	nrv1
NM_001273233	chr2L	6775711	6777975	CG17378
NM_001273232	chr2L	6769836	6772614	CG11321
NM_001273231	chr2L	6759828	6770968	CG11321
NM_001273229	chr2L	6767095	6772614	CG11321
NM_001273230	chr2L	6759828	6772614	CG11321
NM_001273228	chr2L	6759828	6772755	CG11321
NM_001273227	chr2L	6767095	6772538	CG11321
NM_001273226	chr2L	6723902	6731345	Liprin-alpha
NM_001273225	chr2L	6723902	6731600	Liprin-alpha
NM_001273224	chr2L	6723902	6732766	Liprin-alpha
NM_001273223	chr2L	6720395	6723359	homer
NM_001273222	chr2L	6719895	6722930	homer
NM_001273221	chr2L	6719393	6723359	homer
NM_001273220	chr2L	6711285	6716186	AkhR
NM_001273219	chr2L	6686790	6689336	Tsp
NM_001014476	chr2L	6789769	6794599	nrv2
NM_001014475	chr2L	6789769	6796783	nrv2
NM_205917	chr2L	6711285	6716186	AkhR
NM_164714	chr2L	6801377	6802789	CG17377
NM_164713	chr2L	6801377	6802789	CG17377
NM_164712	chr2L	6799945	6800834	CG17376
NM_164711	chr2L	6789769	6794599	nrv2
NM_164710	chr2L	6775711	6778275	CG17378
NM_164709	chr2L	6759828	6770968	CG11321
NM_164708	chr2L	6744662	6745622	CG31910
NM_164707	chr2L	6723902	6731600	Liprin-alpha
NM_164706	chr2L	6719895	6722930	homer
NM_164705	chr2L	6711285	6716186	AkhR
NM_164704	chr2L	6689624	6708602	Tsp
NM_164703	chr2L	6689624	6709086	Tsp
NM_164702	chr2L	6689624	6709086	Tsp
NM_144450	chr2L	6799945	6800894	CG17376
NM_135232	chr2L	6804618	6805792	CG17375
NM_135231	chr2L	6803010	6804372	CG11236
NM_135230	chr2L	6801377	6802789	CG17377
NM_135229	chr2L	6774040	6778444	CG17378
NM_135228	chr2L	6767095	6770968	CG11321
NM_135227	chr2L	6757863	6759628	CG11322
NM_135226	chr2L	6742501	6755390	CG11221
NM_135225	chr2L	6736363	6740188	TTLL3A
NM_135224	chr2L	6732865	6736149	TTLL3B
NM_135223	chr2L	6723902	6731345	Liprin-alpha
NM_135222	chr2L	6717624	6719389	Aatf
NM_135221	chr2L	6684841	6686712	CG11327
NM_078771	chr2L	6686790	6709086	Tsp
NM_058048	chr2L	6720395	6723359	homer
NM_058039	chr2L	6711285	6716186	AkhR
NM_057821	chr2L	6789769	6794599	nrv2
NM_057820	chr2L	6789769	6798862	nrv2
NM_057819	chr2L	6778554	6786861	nrv1
NM_001298762	chr2L	6801357	6802840	CG17377
NM_001298761	chr2L	6799945	6800834	CG17376
NM_001298760	chr2L	6747420	6747914	CG44271
NM_001298759	chr2L	6742501	6756133	CG11221
NM_001258986	chr2L	6804618	6805792	CG17375
NM_001258985	chr2L	6803010	6804372	CG11236
NR_073733	chr2L	6812639	6813110	CR44081
NR_047912	chr2L	6799195	6799600	CR43610
NR_003757	chr2L	6744999	6745078	snoRNA:Me28S-G2743
NM_001169427	chr2L	6921638	6926046	Hrb27C
NM_001169426	chr2L	6920703	6926046	Hrb27C
NM_001273242	chr2L	6943177	6945289	Fgop2
NM_001273241	chr2L	6932544	6942814	CG18304
NM_001273240	chr2L	6932544	6942814	CG18304
NM_001273239	chr2L	6914300	6920210	x16
NM_001273238	chr2L	6911089	6914138	Wee1
NM_001273237	chr2L	6908082	6911057	Rat1
NM_001316382	chr2L	6932120	6932954	CG43232
NM_164721	chr2L	6921259	6926046	Hrb27C
NM_164720	chr2L	6921638	6932057	Hrb27C
NM_164719	chr2L	6915580	6916445	CG32829
NM_164718	chr2L	6914380	6920210	x16
NM_164717	chr2L	6860920	6870389	Nha1
NM_164716	chr2L	6822316	6838995	sens-2
NM_135240	chr2L	6943739	6945289	Fgop2
NM_135239	chr2L	6932544	6942814	CG18304
NM_135238	chr2L	6908082	6911423	Rat1
NM_135237	chr2L	6906665	6907844	CG13773
NM_135236	chr2L	6860904	6870389	Nha1
NM_135235	chr2L	6854141	6860849	l(2)k09022
NM_078772	chr2L	6896831	6906656	Nlg2
NM_058064	chr2L	6916752	6918743	nop5
NM_057866	chr2L	6852314	6853866	Rca1
NM_057687	chr2L	6911342	6914138	Wee1
NM_057521	chr2L	6920703	6926806	Hrb27C
NM_001298764	chr2L	6896831	6906656	Nlg2
NM_001298763	chr2L	6821933	6838995	sens-2
NM_001258992	chr2L	6932544	6942814	CG18304
NM_001258991	chr2L	6932120	6932552	CG43232
NM_001258989	chr2L	6920965	6926806	Hrb27C
NM_001258990	chr2L	6920703	6932057	Hrb27C
NM_001258988	chr2L	6921259	6928675	Hrb27C
NM_001258987	chr2L	6874899	6906656	Nlg2
NR_124125	chr2L	6872713	6874198	CR44914
NR_124124	chr2L	6872713	6874378	CR44914
NR_124123	chr2L	6871334	6872536	CR44915
NR_047915	chr2L	6917209	6917310	snoRNA:nop5-x16-a
NR_047913	chr2L	6902061	6902152	mir-932
NM_001042877	chr2L	7056300	7063586	Mnn1
NM_001169428	chr2L	6972827	7009909	uif
NM_001144332	chr2L	6972827	7009909	uif
NM_001273244	chr2L	6968710	6971737	snRNP-U1-70K
NM_001014477	chr2L	7018086	7023898	ade3
NM_001316383	chr2L	6966779	6967590	smt3
NM_164740	chr2L	7059317	7060851	CG31907
NM_164739	chr2L	7056300	7059294	Mnn1
NM_164738	chr2L	7050367	7054847	milt
NM_164736	chr2L	7037822	7054847	milt
NM_164730	chr2L	7032720	7037613	Caper
NM_164729	chr2L	7030492	7032606	Rab30
NM_164728	chr2L	7030492	7032606	Rab30
NM_164727	chr2L	7024828	7027287	CG31908
NM_164726	chr2L	7024828	7027287	CG31908
NM_164725	chr2L	6961515	6963619	sip2
NM_164724	chr2L	6961515	6963656	sip2
NM_164723	chr2L	6961515	6963676	sip2
NM_164722	chr2L	6961515	6964074	sip2
NM_144298	chr2L	7063985	7064467	Sem1
NM_135253	chr2L	7067982	7069546	CG11289
NM_135252	chr2L	7064430	7065837	Nuf2
NM_135251	chr2L	7032720	7037878	Caper
NM_135250	chr2L	7030492	7032606	Rab30
NM_135249	chr2L	7027525	7028959	MME1
NM_135248	chr2L	7013395	7014737	CG43322
NM_135247	chr2L	6972827	7010359	uif
NM_135246	chr2L	6961515	6964074	sip2
NM_135245	chr2L	6960376	6961555	CG10399
NM_135244	chr2L	6959098	6960328	Atac1
NM_135243	chr2L	6954553	6956950	CG13775
NM_135242	chr2L	6949309	6950207	Gas41
NM_080765	chr2L	7037822	7056010	milt
NM_080707	chr2L	6957007	6959104	CG3430
NM_080038	chr2L	6964420	6965812	Coprox
NM_078774	chr2L	7056300	7062665	Mnn1
NM_078773	chr2L	7014860	7023898	ade3
NM_058063	chr2L	6966779	6967644	smt3
NM_057920	chr2L	6950420	6954586	SA
NM_057857	chr2L	6969824	6971737	snRNP-U1-70K
NM_057325	chr2L	7021681	7022470	Pcp
NM_001298776	chr2L	7059213	7060851	CG31907
NM_001298775	chr2L	7032720	7037613	Caper
NM_001298774	chr2L	7032720	7037878	Caper
NM_001298773	chr2L	7032720	7037613	Caper
NM_001298772	chr2L	7032720	7037613	Caper
NM_001298771	chr2L	7032720	7037613	Caper
NM_001298770	chr2L	7024828	7027389	CG31908
NM_001298769	chr2L	7014622	7023898	ade3
NM_001298768	chr2L	6964420	6965887	Coprox
NM_001298767	chr2L	6960376	6961653	CG10399
NM_001298766	chr2L	6954553	6956343	CG13775
NM_001298765	chr2L	6954356	6956950	CG13775
NM_001258999	chr2L	7049271	7054847	milt
NM_001258998	chr2L	7042358	7056010	milt
NM_001258997	chr2L	7031234	7032606	Rab30
NM_001258996	chr2L	7012261	7012803	CG43321
NM_001258995	chr2L	6972827	7010359	uif
NM_001258994	chr2L	6972827	7009909	uif
NM_001258993	chr2L	6972827	7010359	uif
NM_001259000	chr2L	7042358	7056010	milt
NR_124126	chr2L	6985960	6986750	CR44326
NM_001103640	chr2L	7182233	7185529	CG4495
NM_001103639	chr2L	7099691	7134069	Pvf3
NM_001103638	chr2L	7098187	7133527	Pvf3
NM_001103637	chr2L	7099691	7157695	Pvf3
