#name	chrom	txStart	txEnd	name2
NR_102120	chrV	19029252	19033214	Y39B6A.84
NR_102119	chrV	19027979	19030217	Y39B6A.83
NR_070212	chrV	19126042	19126128	Y39B6A.70
NR_070211	chrV	19119401	19119455	Y39B6A.74
NR_070210	chrV	19079111	19079257	Y39B6A.78
NR_070209	chrV	19025780	19025835	Y39B6A.79
NR_063778	chrV	19256280	19256300	21ur-1897
NR_052892	chrV	19142783	19142869	Y55F3BR.16
NM_001322606	chrV	19238420	19239614	fbxb-115
NM_171608	chrV	19201181	19203597	Y39B6A.1
NM_171606	chrV	19189339	19189964	Y39B6A.3
NM_171601	chrV	19145777	19149147	Y39B6A.7
NM_171600	chrV	19140887	19145542	Y39B6A.8
NM_171602	chrV	19154121	19157635	tsp-13
NM_075346	chrV	19258577	19262432	F21D9.2
NM_075345	chrV	19257582	19257753	F21D9.3
NM_075344	chrV	19253914	19256717	F21D9.4
NM_075341	chrV	19240353	19241624	fbxb-1
NM_075339	chrV	19236090	19237298	fbxb-2
NM_075340	chrV	19238420	19239849	fbxb-115
NM_075338	chrV	19233956	19235585	fbxb-116
NM_075337	chrV	19230781	19232020	sqst-3
NM_075336	chrV	19225542	19226874	str-81
NM_075335	chrV	19217989	19222860	oac-49
NM_075334	chrV	19213684	19217050	srr-2
NM_075333	chrV	19207749	19211888	nhr-79
NM_001277006	chrV	19208492	19211888	nhr-79
NM_001277009	chrV	19254943	19256717	F21D9.4
NM_001277008	chrV	19253914	19256658	F21D9.4
NM_001277007	chrV	19252180	19253054	F21D9.11
NM_001269921	chrV	19195327	19198923	pph-5
NM_001269919	chrV	19185177	19187653	hot-2
NM_001269920	chrV	19190554	19198923	pph-5
NM_001269918	chrV	19185177	19187667	hot-2
NM_001269917	chrV	19174805	19187653	hot-2
NM_001269916	chrV	19157757	19158424	Y39B6A.5
NM_001269915	chrV	19157757	19158756	Y39B6A.5
NM_001269914	chrV	19152278	19152428	Y39B6A.69
NM_001129566	chrV	19189339	19189964	Y39B6A.3
NR_102122	chrV	19252180	19253054	F21D9.11
NR_102121	chrV	19225542	19251083	str-81
NR_070225	chrV	19254374	19254427	F21D9.9
NR_070224	chrV	19254374	19254427	F21D9.10
NR_070223	chrV	19219828	19219901	T26H2.16
NR_070222	chrV	19219487	19219542	T26H2.14
NR_070221	chrV	19219487	19219542	T26H2.13
NR_070220	chrV	19208014	19208068	T26H2.15
NR_070219	chrV	19167842	19167896	Y39B6A.76
NR_070218	chrV	19154640	19154696	Y39B6A.72
NR_070217	chrV	19154640	19154696	Y39B6A.73
NR_070216	chrV	19148450	19148615	Y39B6A.77
NR_070215	chrV	19147320	19147393	Y39B6A.80
NR_070214	chrV	19147050	19147128	Y39B6A.82
NR_070213	chrV	19142783	19142870	Y39B6A.81
NM_075373	chrV	19395054	19396478	C25F9.8
NM_075372	chrV	19385051	19390120	Y43F8A.5
NM_075369	chrV	19371660	19376192	Y43F8A.2
NM_075368	chrV	19370601	19371331	Y43F8A.1
NM_075366	chrV	19332754	19349487	C14B4.2
NM_075364	chrV	19321900	19322487	C43D7.4
NM_075362	chrV	19319032	19319460	C43D7.7
NM_075360	chrV	19310653	19311058	C43D7.8
NM_075359	chrV	19307365	19307583	F55C9.11
NM_075354	chrV	19293631	19296823	F55C9.6
NM_075353	chrV	19290664	19290979	F55C9.5
NM_075351	chrV	19287008	19287612	F55C9.3
NM_075348	chrV	19279217	19279988	F21D9.8
NM_075371	chrV	19381267	19384760	srw-84
NM_075365	chrV	19329639	19330655	fbxb-65
NM_075363	chrV	19320623	19321203	sdz-6
NM_075361	chrV	19317361	19318500	srh-208
NM_075358	chrV	19304125	19305072	fbxb-61
NM_075356	chrV	19301075	19302006	fbxb-62
NM_075355	chrV	19297820	19298749	fbxb-60
NM_075352	chrV	19288848	19289889	fbxb-57
NM_075349	chrV	19282613	19284594	fbxb-117
NM_001269924	chrV	19377449	19380980	nceh-1
NM_001269923	chrV	19377449	19380980	nceh-1
NM_001269922	chrV	19306640	19307006	F55C9.15
NM_001129486	chrV	19299588	19300461	F55C9.14
NM_001028813	chrV	19302786	19303728	fbxb-63
NM_001028534	chrV	19313274	19316512	fbxb-64
NR_070237	chrV	19393814	19393868	Y43F8A.8
NR_070235	chrV	19373557	19373631	Y43F8A.10
NR_070234	chrV	19371969	19372040	Y43F8A.7
NR_070233	chrV	19363908	19364000	Y43F8A.9
NR_070232	chrV	19341045	19341194	C43D7.15
NR_070231	chrV	19340835	19340887	C43D7.14
NR_070230	chrV	19340835	19340886	C43D7.18
NR_070229	chrV	19339964	19340013	C43D7.17
NR_070228	chrV	19339964	19340045	C43D7.16
NR_070227	chrV	19339804	19339886	C43D7.19
NR_070226	chrV	19339804	19339885	C43D7.13
NM_182372	chrV	19437963	19444933	M04C3.1
NM_075396	chrV	19520167	19522767	Y43F8B.2
NM_075389	chrV	19479957	19480407	Y43F8B.9
NM_075388	chrV	19474465	19475766	Y43F8B.10
NM_075387	chrV	19470693	19472472	Y43F8B.11
NM_075386	chrV	19469015	19469554	Y43F8B.12
NM_075385	chrV	19456016	19457238	Y43F8B.13
NM_075384	chrV	19452261	19455031	Y43F8B.14
NM_075381	chrV	19437963	19444933	M04C3.1
NM_075379	chrV	19421470	19426713	C25F9.2
NM_075378	chrV	19417306	19417894	C25F9.9
NM_075377	chrV	19411352	19413881	C25F9.4
NM_075376	chrV	19407738	19410599	C25F9.5
NM_075375	chrV	19404998	19405311	C25F9.6
NM_075392	chrV	19494761	19495687	scl-21
NM_075380	chrV	19429496	19431687	srw-85
NM_075374	chrV	19400378	19400700	srw-86
NM_001307802	chrV	19437963	19444933	M04C3.1
NM_001307801	chrV	19438765	19444933	M04C3.1
NM_001277012	chrV	19503111	19519726	Y43F8B.3
NM_001277011	chrV	19491601	19491820	Y43F8B.29
NM_001277010	chrV	19490760	19491231	Y43F8B.7
NM_001269925	chrV	19429496	19431039	srw-85
NM_001269948	chrV	19520167	19521205	Y43F8B.2
NM_001269947	chrV	19520167	19521836	Y43F8B.2
NM_001269945	chrV	19503111	19518652	Y43F8B.3
NM_001269944	chrV	19503111	19519726	Y43F8B.3
NM_001269943	chrV	19503111	19519726	Y43F8B.3
NM_001269942	chrV	19503111	19519726	Y43F8B.3
NM_001269941	chrV	19503111	19519726	Y43F8B.3
NM_001269939	chrV	19484720	19484920	Y43F8B.17
NM_001269940	chrV	19485318	19485873	Y43F8B.28
NM_001269938	chrV	19482834	19482984	Y43F8B.22
NM_001269937	chrV	19465853	19467648	Y43F8B.23
NM_001269936	chrV	19463149	19463759	Y43F8B.25
NM_001269935	chrV	19457561	19458695	Y43F8B.24
NM_001269934	chrV	19450136	19450830	M04C3.5
NM_001269933	chrV	19450655	19450830	M04C3.5
NM_001269932	chrV	19450562	19450830	M04C3.5
NM_001269931	chrV	19449828	19449995	M04C3.5
NM_001269929	chrV	19446090	19448868	M04C3.2
NM_001269930	chrV	19446629	19448868	M04C3.2
NM_001269928	chrV	19436598	19437196	C25F9.14
NM_001269927	chrV	19436598	19437196	C25F9.14
NM_001269926	chrV	19434388	19434683	C25F9.16
NM_001136410	chrV	19429496	19431039	srw-85
NM_001136412	chrV	19418211	19418911	C25F9.15
NM_001136411	chrV	19405921	19406393	C25F9.10
NM_001129577	chrV	19512184	19513652	phy-4
NM_001129576	chrV	19512388	19513652	phy-4
NM_001129575	chrV	19503111	19518652	Y43F8B.3
NM_001129574	chrV	19503111	19519726	Y43F8B.3
NM_001129573	chrV	19520167	19522665	Y43F8B.2
NM_001129572	chrV	19510779	19512164	Y43F8B.19
NM_001129571	chrV	19485989	19486730	Y43F8B.18
NM_001129569	chrV	19460817	19462102	Y43F8B.15
NM_001129388	chrV	19402618	19402949	C25F9.12
NM_001129387	chrV	19432736	19433059	C25F9.11
NM_001028508	chrV	19405800	19406393	C25F9.10
NR_138488	chrV	19429496	19431039	srw-85
NR_102123	chrV	19420700	19420857	linc-28
NR_070239	chrV	19517171	19517321	Y43F8B.26
NR_070238	chrV	19414845	19414992	C25F9.17
NR_003483	chrV	19643049	19643187	Y43F8C.22
NM_182402	chrV	19535110	19544036	Y43F8B.1
NM_182383	chrV	19600971	19605888	kcnl-1
NM_182382	chrV	19565390	19605888	kcnl-1
NM_075408	chrV	19646116	19647285	Y43F8C.9
NM_075397	chrV	19535846	19544036	Y43F8B.1
NM_075406	chrV	19641484	19644029	Y43F8C.7
NM_075404	chrV	19631423	19632632	Y43F8C.5
NM_075403	chrV	19625061	19630624	dyf-19
NM_075402	chrV	19615068	19622346	Y43F8C.3
NM_075399	chrV	19565390	19605888	kcnl-1
NM_075398	chrV	19551046	19555847	oac-1
NM_075407	chrV	19644238	19645553	mrps-28
NM_075401	chrV	19613531	19614488	nlp-26
NM_075400	chrV	19607510	19608346	nlp-25
NM_001269954	chrV	19650561	19652688	dmd-3
NM_001269953	chrV	19650561	19655239	dmd-3
NM_001269952	chrV	19635079	19640862	Y43F8C.6
NM_001269951	chrV	19633208	19640862	Y43F8C.6
NM_001269949	chrV	19535110	19546168	Y43F8B.1
NM_001269950	chrV	19535110	19546168	Y43F8B.1
NM_001136445	chrV	19548238	19549784	Y43F8B.20
NM_001129366	chrV	19582590	19605888	kcnl-1
NM_001047610	chrV	19595413	19605888	kcnl-1
NM_001047609	chrV	19591025	19605888	kcnl-1
NM_001047727	chrV	19535846	19539482	Y43F8B.1
NM_001029067	chrV	19610162	19612064	grsp-1
NR_070243	chrV	19653615	19653669	Y43F8C.27
NR_070242	chrV	19627886	19627944	Y43F8C.26
NR_070241	chrV	19576045	19576076	B0399.3
NR_070240	chrV	19539745	19539963	Y43F8B.27
NM_182408	chrV	19705204	19706237	Y43F8C.18
NM_001322607	chrV	19784128	19785942	srt-45
NM_182431	chrV	19706889	19708949	srv-3
NM_075430	chrV	19761058	19766759	M162.5
NM_075426	chrV	19743664	19745721	W04E12.4
NM_075425	chrV	19741950	19742312	W04E12.3
NM_075424	chrV	19739804	19741036	W04E12.2
NM_075422	chrV	19735163	19736816	W04E12.7
NM_075418	chrV	19729037	19729590	Y116F11A.3
NM_075417	chrV	19727480	19727847	Y116F11A.6
NM_075416	chrV	19716146	19717087	Y43F8C.17
NM_075415	chrV	19714221	19715519	Y43F8C.16
NM_075414	chrV	19709774	19710614	Y43F8C.15
NM_075412	chrV	19693987	19697386	Y43F8C.13
NM_075411	chrV	19674893	19692768	mrp-7
NM_075410	chrV	19670259	19671362	Y43F8C.11
NM_075436	chrV	19790042	19791248	clec-259
NM_075435	chrV	19788703	19789281	clec-258
NM_075431	chrV	19776079	19777174	fbxa-118
NM_075429	chrV	19752450	19755336	clec-50
NM_075428	chrV	19749011	19751186	clec-49
NM_075423	chrV	19738416	19739393	fbxa-131
NM_075419	chrV	19730794	19731999	Y116F11A.1
NM_075413	chrV	19697782	19705024	ani-3
NM_001277013	chrV	19757206	19758552	W04E12.9
NM_001269957	chrV	19771522	19771724	M162.15
NM_001269956	chrV	19746682	19748499	W04E12.5
NM_001269955	chrV	19746151	19748499	W04E12.5
NM_001129578	chrV	19710870	19711742	Y43F8C.23
NM_001047684	chrV	19777246	19778708	fbxa-194
NM_001029015	chrV	19757375	19758552	W04E12.9
NR_136386	chrV	19784128	19785961	srt-45
NR_070249	chrV	19758123	19758177	W04E12.13
NR_070248	chrV	19747203	19747293	W04E12.11
NR_070247	chrV	19747203	19747319	W04E12.12
NR_070246	chrV	19723024	19723113	Y116F11A.9
NR_070245	chrV	19722439	19722493	Y116F11A.8
NR_070244	chrV	19722439	19722493	Y116F11A.7
NR_051930	chrV	19801742	19828546	Y53F4B.57
NR_002406	chrV	19855173	19867983	Y116F11B.9
NM_075455	chrV	19922013	19922594	Y60A3A.16
NM_075452	chrV	19899490	19900291	Y116F11B.14
NM_075450	chrV	19883215	19885854	Y116F11B.13
NM_075448	chrV	19878220	19880026	Y116F11B.11
NM_075445	chrV	19857653	19860956	Y116F11B.8
NM_075437	chrV	19792683	19794983	M162.7
NM_075444	chrV	19848582	19850855	Y116F11B.7
NM_075443	chrV	19842631	19845977	Y116F11B.6
NM_075439	chrV	19815444	19816147	daf-28
NM_075438	chrV	19797998	19801133	Y116F11B.2
NM_075454	chrV	19916568	19919921	Y60A3A.19
NM_075451	chrV	19898162	19907433	fars-2
NM_075449	chrV	19887175	19892662	gly-4
NM_075441	chrV	19836441	19839342	srw-38
NM_075440	chrV	19822764	19830090	pcp-4
NM_001269960	chrV	19898162	19907343	fars-2
NM_001269959	chrV	19883350	19892662	gly-4
NM_001269958	chrV	19820612	19821123	Y116F11B.17
NM_001129584	chrV	19916568	19919921	Y60A3A.19
NM_001129583	chrV	19898162	19901394	fars-2
NM_001129585	chrV	19916568	19918140	Y60A3A.19
NM_001029100	chrV	19909834	19915973	chk-2
NM_001029045	chrV	19881655	19892662	gly-4
NM_001029047	chrV	19861726	19867983	Y116F11B.9
NR_131705	chrV	19851965	19852022	Y116F11B.18
NR_102126	chrV	19895683	19897795	linc-81
NR_102125	chrV	19876278	19877978	Y116F11B.24
NR_102124	chrV	19820668	19821092	linc-51
NR_070320	chrV	19908446	19908467	T08D2.10
NR_070259	chrV	19908447	19908468	Y60A3A.29
NR_070258	chrV	19852000	19852022	Y116F11B.18
NR_070256	chrV	19827714	19827819	Y116F11B.22
NR_070255	chrV	19827714	19827819	Y116F11B.19
NR_070254	chrV	19811808	19811828	21ur-11580
NR_070253	chrV	19807490	19807511	21ur-10786
NR_070252	chrV	19801652	19801745	Y116F11B.23
NR_070251	chrV	19801652	19801745	Y116F11B.20
NR_070250	chrV	19798966	19799020	Y116F11B.21
NM_182409	chrV	20037709	20039337	Y113G7A.16
NM_075470	chrV	20040988	20047398	spe-19
NM_075461	chrV	19950011	19954992	Y60A3A.8
NM_075460	chrV	19946948	19949090	Y60A3A.9
NM_075471	chrV	20049381	20052565	srh-233
NM_075469	chrV	20023076	20036560	lgc-55
NM_075468	chrV	19996246	20004420	unc-51
NM_075467	chrV	19982993	19986313	clec-260
NM_075466	chrV	19975609	19978320	srh-183
NM_075465	chrV	19973288	19975063	srh-173
NM_075464	chrV	19965699	19972559	srh-171
NM_075463	chrV	19959043	19960916	srh-172
NM_075462	chrV	19955496	19958823	abhd-3.1
NM_075459	chrV	19935480	19946617	dhs-24
NM_075458	chrV	19927880	19934319	algn-7
NM_075456	chrV	19924252	19924861	skr-4
NM_001307820	chrV	19973288	19974636	srh-173
NM_001269963	chrV	19987983	19990212	sri-67
NM_001269962	chrV	19987983	19990504	sri-67
NM_001269967	chrV	20011967	20013407	Y60A3A.21
NM_001269966	chrV	20011967	20013407	Y60A3A.21
NM_001269965	chrV	20011967	20015077	Y60A3A.21
NM_001269964	chrV	20011967	20015077	Y60A3A.21
NM_001029104	chrV	19991277	19994178	Y60A3A.25
NM_001029103	chrV	19978986	19981876	Y60A3A.24
NM_001029102	chrV	20007825	20009195	Y60A3A.23
NR_131705	chrV	19967641	19967698	Y116F11B.18
NR_131705	chrV	19970812	19970869	Y116F11B.18
NR_070264	chrV	20032725	20032875	Y113G7A.19
NR_070263	chrV	20018422	20018652	Y60A3A.35
NR_070262	chrV	20018312	20018363	Y60A3A.34
NR_070261	chrV	20018312	20018363	Y60A3A.33
NR_070260	chrV	20007987	20008068	Y60A3A.32
NR_070258	chrV	19967641	19967663	Y116F11B.18
NR_070258	chrV	19970847	19970869	Y116F11B.18
NM_001330887	chrV	20054080	20059763	ttx-1
NM_075485	chrV	20162822	20163355	F19B2.5
NM_075484	chrV	20158525	20161500	F19B2.6
NM_075483	chrV	20151488	20155442	F19B2.7
NM_075482	chrV	20148199	20150357	Y113G7A.13
NM_075481	chrV	20144246	20146326	Y113G7A.12
NM_075480	chrV	20135971	20138443	Y113G7A.14
NM_075477	chrV	20094466	20094980	Y113G7A.15
NM_075487	chrV	20169294	20172041	srw-39
NM_075479	chrV	20128415	20133142	ssu-1
NM_075476	chrV	20091267	20105565	sec-23
NM_075474	chrV	20076024	20087723	fre-1
NM_001307796	chrV	20076024	20087723	fre-1
NM_001277015	chrV	20094710	20094980	Y113G7A.15
NM_001269969	chrV	20087902	20088252	dcs-1
NM_001269968	chrV	20087902	20090742	dcs-1
NM_001269970	chrV	20134605	20135347	Y113G7A.22
NM_001136442	chrV	20054080	20059691	ttx-1
NM_001047718	chrV	20105803	20120656	ncx-1
NM_001047717	chrV	20105793	20120656	ncx-1
NM_001029041	chrV	20054080	20064174	ttx-1
NM_001029042	chrV	20054080	20064174	ttx-1
NR_102127	chrV	20142572	20142824	linc-70
NR_070268	chrV	20142594	20142859	Y113G7A.17
NR_070267	chrV	20132984	20133132	Y113G7A.18
NR_070266	chrV	20119823	20119973	Y113G7A.21
NR_070265	chrV	20083787	20083904	Y113G7A.20
NR_070204	chrV	20140195	20140217	Y80D3A.13
NR_060206	chrV	20257705	20257725	21ur-3237
NR_060206	chrV	20259664	20259684	21ur-3237
NM_075515	chrV	20306102	20308919	ZC15.1
NM_075514	chrV	20303619	20304807	ZC15.3
NM_075513	chrV	20297949	20299524	ZC15.5
NM_075511	chrV	20281475	20289373	mlt-4
NM_075503	chrV	20228965	20233843	Y113G7B.15
NM_075501	chrV	20214007	20215296	Y113G7B.11
NM_075500	chrV	20208872	20212451	Y113G7B.12
NM_075516	chrV	20311818	20315628	clec-262
NM_075512	chrV	20289938	20294488	clec-261
NM_075509	chrV	20270116	20275588	cdkr-3
NM_075510	chrV	20278698	20279854	pqn-94
NM_075499	chrV	20206669	20207907	srbc-34
NM_075508	chrV	20267600	20269704	prmt-1
NM_075498	chrV	20204567	20206180	fbxb-59
NM_075497	chrV	20203421	20204503	fbxa-113
NM_075496	chrV	20201649	20202759	fbxa-114
NM_075494	chrV	20197003	20198176	ftr-1
NM_075493	chrV	20193462	20195246	srh-217
NM_075492	chrV	20190583	20192118	fbxa-115
NM_001269981	chrV	20251968	20267229	mdt-17
NM_001269980	chrV	20251968	20267229	mdt-17
NM_001269979	chrV	20239858	20247552	swsn-1
NM_001269978	chrV	20239858	20249460	swsn-1
NM_001269977	chrV	20239858	20249460	swsn-1
NM_001269974	chrV	20235273	20237726	sld-5
NM_001269976	chrV	20235273	20235495	sld-5
NM_001269975	chrV	20235273	20236352	sld-5
NM_001269973	chrV	20196110	20196416	Y113G7B.28
NM_001269972	chrV	20193232	20193349	Y113G7B.27
NM_001269971	chrV	20192961	20193349	Y113G7B.27
NM_001047722	chrV	20199293	20200505	fog-2
NM_001047721	chrV	20199293	20200505	fog-2
NM_001047720	chrV	20187709	20188882	fbxa-116
NM_001047719	chrV	20187709	20188882	fbxa-116
NM_001083283	chrV	20310735	20311575	ZC15.10
NR_102129	chrV	20217903	20219148	linc-163
NR_102128	chrV	20192729	20193439	anr-37
NR_070270	chrV	20312422	20312570	Y113G7C.2
NR_070269	chrV	20278112	20278412	ZC15.11
NR_052825	chrV	20350519	20350604	Y43F4A.5
NM_075528	chrV	20387714	20393367	F53H2.1
NM_075526	chrV	20380668	20381409	K02E2.6
NM_075523	chrV	20365805	20366932	K02E2.8
NM_075521	chrV	20351499	20354905	K02E2.1
NM_075520	chrV	20345202	20348127	Y38H6A.3
NM_075518	chrV	20325727	20328056	Y38H6A.1
NM_075529	chrV	20394095	20394684	cnc-7
NM_075525	chrV	20375539	20376209	ins-35
NM_075524	chrV	20367479	20369253	srh-177
NM_075522	chrV	20356916	20365718	grd-11
NM_075517	chrV	20317836	20323966	Y113G7C.1
NM_001313189	chrV	20391572	20393367	F53H2.1
NM_001313188	chrV	20389538	20393367	F53H2.1
NM_001313069	chrV	20384768	20386700	K02E2.7
NM_001313068	chrV	20384768	20386973	K02E2.7
NM_001269988	chrV	20397244	20405797	F53H2.3
NM_001269987	chrV	20397244	20408296	F53H2.3
NM_001269984	chrV	20384089	20384232	K02E2.11
NM_001269986	chrV	20384768	20386700	K02E2.7
NM_001269985	chrV	20384768	20386973	K02E2.7
NM_001269983	chrV	20330845	20335360	Y38H6A.5
NM_001269982	chrV	20329733	20335360	Y38H6A.5
NM_001129497	chrV	20365805	20366932	K02E2.8
NM_001028776	chrV	20425445	20431059	fce-2
NR_102130	chrV	20439632	20439759	F48F5.7
NR_070282	chrV	20397244	20411759	F53H2.3
NR_070281	chrV	20396070	20396472	F53H2.4
NR_070280	chrV	20384202	20384222	K02E2.13
NR_070278	chrV	20369939	20370029	K02E2.14
NR_070277	chrV	20353026	20353176	K02E2.16
NR_070276	chrV	20350519	20350606	K02E2.15
NR_070275	chrV	20347784	20347873	Y38H6A.10
NR_070274	chrV	20339031	20339091	Y38H6A.9
NR_070273	chrV	20339031	20339091	Y38H6A.8
NR_070272	chrV	20338279	20338332	Y38H6A.7
NR_070271	chrV	20338279	20338332	Y38H6A.6
NM_001026173	chrV	20487713	20489202	srbc-78
NM_075569	chrV	20573716	20574000	F26F2.5
NM_075568	chrV	20569715	20569996	F26F2.4
NM_075567	chrV	20565409	20566541	F26F2.3
NM_075566	chrV	20562661	20563003	F26F2.2
NM_075566	chrV	20567574	20567916	F26F2.2
NM_075565	chrV	20559161	20561895	F26F2.1
NM_075563	chrV	20554115	20555267	Y38H6C.21
NM_075562	chrV	20552352	20553039	Y38H6C.19
NM_075561	chrV	20547292	20551164	Y38H6C.20
NM_075560	chrV	20546625	20547148	Y38H6C.18
NM_075558	chrV	20536507	20537938	Y38H6C.16
NM_075557	chrV	20534800	20536224	Y38H6C.15
NM_075555	chrV	20527874	20528464	Y38H6C.13
NM_075550	chrV	20514765	20515647	Y38H6C.8
NM_075546	chrV	20504899	20505097	Y38H6C.4
NM_075536	chrV	20469893	20470485	B0250.8
NM_075570	chrV	20574624	20577598	clec-263
NM_075564	chrV	20557944	20558370	abf-4
NM_075559	chrV	20540457	20544179	slc-36.3
NM_075556	chrV	20530022	20533487	famh-161
NM_075554	chrV	20524699	20525866	srh-166
NM_075553	chrV	20522620	20524461	fbxa-150
NM_075547	chrV	20506502	20509508	dct-10
NM_075545	chrV	20500811	20503228	srw-65
NM_075544	chrV	20500052	20500494	dct-14
NM_075542	chrV	20493930	20497171	B0250.5
NM_075541	chrV	20490770	20492485	srbc-79
NM_075539	chrV	20479694	20480759	rpl-2
NM_075540	chrV	20480896	20485372	dhcr-7
NM_075538	chrV	20476884	20478919	calf-1
NM_001307749	chrV	20456845	20456911	B0250.18
NM_001277017	chrV	20569294	20569996	F26F2.4
NM_001277016	chrV	20473167	20473830	B0250.7
NM_001269995	chrV	20497982	20498222	dct-16
NM_001269994	chrV	20497982	20499008	dct-16
NM_001269992	chrV	20454210	20456433	srd-70
NM_001269999	chrV	20564382	20564666	F26F2.13
NM_001269998	chrV	20526452	20526737	Y38H6C.24
NM_001269997	chrV	20520379	20522270	Y38H6C.9
NM_001269996	chrV	20519292	20520062	Y38H6C.25
NM_001269993	chrV	20456852	20457254	B0250.18
NM_001269991	chrV	20452929	20453184	F48F5.6
NM_001269989	chrV	20448381	20451876	F48F5.6
NM_001269990	chrV	20448381	20449946	F48F5.6
NM_001129461	chrV	20562661	20563003	F26F2.9
NM_001129461	chrV	20567574	20567916	F26F2.9
NM_001029055	chrV	20555800	20556229	Y38H6C.23
NR_102133	chrV	20480008	20480133	B0250.19
NR_102132	chrV	20473021	20476061	B0250.7
NR_102131	chrV	20473021	20476061	B0250.7
NR_070293	chrV	20551269	20551321	Y38H6C.27
NR_070292	chrV	20551269	20551321	Y38H6C.26
NR_070291	chrV	20520379	20522270	Y38H6C.9
NR_070290	chrV	20520379	20522270	Y38H6C.9
NR_070289	chrV	20520379	20522270	Y38H6C.9
NR_070288	chrV	20483656	20483887	B0250.17
NR_070287	chrV	20483503	20483612	B0250.16
NR_070286	chrV	20479373	20479505	B0250.15
NR_070284	chrV	20454210	20456433	srd-70
NR_070283	chrV	20448381	20453184	F48F5.6
NR_063860	chrV	20654087	20654107	21ur-9082
NM_075597	chrV	20700558	20704037	F53F8.5
NM_075596	chrV	20690775	20691684	F53F8.4
NM_075595	chrV	20688835	20689518	F53F8.3
NM_075591	chrV	20660397	20661938	W01F3.2
NM_075586	chrV	20636863	20638444	Y44A6B.3
NM_075584	chrV	20634505	20635313	F46B3.16
NM_075583	chrV	20632984	20633689	F46B3.15
NM_075579	chrV	20625185	20626143	F46B3.9
NM_075578	chrV	20622649	20623160	F46B3.8
NM_075577	chrV	20618119	20618656	F46B3.7
NM_075572	chrV	20596212	20597176	F46B3.1
NM_075594	chrV	20686907	20688770	klf-2
NM_075593	chrV	20681419	20683014	srsx-35
NM_075590	chrV	20654694	20659524	mnr-1
NM_075589	chrV	20654694	20659524	mnr-1
NM_075588	chrV	20642288	20644356	srxa-15
NM_075587	chrV	20639593	20641049	srxa-14
NM_075585	chrV	20635942	20636576	ttr-13
NM_075580	chrV	20626710	20628206	srz-18
NM_075576	chrV	20609888	20613732	grd-2
NM_075574	chrV	20603365	20604290	ttr-11
NM_075571	chrV	20581040	20590073	F26F2.7
NM_001307818	chrV	20642288	20644356	srxa-15
NM_001277020	chrV	20603365	20604290	ttr-11
NM_001277019	chrV	20603365	20604378	ttr-11
NM_001277021	chrV	20630154	20631329	F46B3.14
NM_001277018	chrV	20595556	20595730	F26F2.11
NM_001270005	chrV	20607803	20608383	ttr-12
NM_001270004	chrV	20607803	20608469	ttr-12
NM_001270016	chrV	20667233	20678160	mlt-11
NM_001270015	chrV	20667233	20678160	mlt-11
NM_001270014	chrV	20667233	20678160	mlt-11
NM_001270013	chrV	20667233	20678160	mlt-11
NM_001270012	chrV	20667233	20678160	mlt-11
NM_001270011	chrV	20667233	20678160	mlt-11
NM_001270010	chrV	20667233	20678160	mlt-11
NM_001270009	chrV	20667233	20678160	mlt-11
NM_001270008	chrV	20630480	20631329	F46B3.14
NM_001270007	chrV	20630164	20631329	F46B3.14
NM_001270006	chrV	20630147	20631329	F46B3.14
NM_001270003	chrV	20606426	20606706	F46B3.23
NM_001270002	chrV	20595425	20595730	F26F2.11
NM_001270001	chrV	20593367	20594339	F26F2.10
NM_001270000	chrV	20593367	20594828	F26F2.10
NM_001136427	chrV	20694783	20698278	F53F8.7
NM_001129470	chrV	20605217	20605698	ttr-57
NM_001028762	chrV	20600094	20602474	col-163
NM_001028691	chrV	20579574	20580637	F26F2.8
NR_102136	chrV	20672434	20672546	W01F3.5
NR_102135	chrV	20671750	20671840	W01F3.4
NR_102134	chrV	20596008	20596222	linc-170
NR_070298	chrV	20695920	20696144	F53F8.8
NR_070297	chrV	20694109	20694195	F53F8.10
NR_070296	chrV	20685580	20685651	F53F8.9
NR_070295	chrV	20647600	20647659	Y44A6B.5
NM_182370	chrV	20718051	20728739	ipla-3
NM_075616	chrV	20816650	20818871	T03D8.6
NM_075615	chrV	20816154	20816473	T03D8.7
NM_075614	chrV	20807337	20812303	Y44A6D.6
NM_075610	chrV	20789548	20790481	Y44A6D.2
NM_075609	chrV	20787415	20787623	Y44A6D.1
NM_075598	chrV	20713945	20716604	Y44A6C.1
NM_075600	chrV	20722328	20723589	Y44A6C.2
NM_075622	chrV	20838079	20838700	mrps-12
NM_075619	chrV	20827836	20828848	sbt-1
NM_075620	chrV	20832378	20837224	num-1
NM_075617	chrV	20820404	20825028	gcy-22
NM_075613	chrV	20801223	20802942	Y44A6D.5
NM_075612	chrV	20798271	20800966	sdf-9
NM_075599	chrV	20718051	20728739	ipla-3
NM_075607	chrV	20780501	20784861	hif-1
NM_075604	chrV	20734982	20736149	srxa-6
NM_075602	chrV	20732086	20733206	srxa-1
NM_001313065	chrV	20781318	20784861	hif-1
NM_001307810	chrV	20815038	20815873	Y44A6D.7
NM_001277023	chrV	20820404	20825028	gcy-22
NM_001277022	chrV	20820404	20825028	gcy-22
NM_001270029	chrV	20833111	20837224	num-1
NM_001270028	chrV	20825680	20827667	grl-14
